unique_id,timestamp,speed_kmh,acceleration,deceleration,latitude,longitude
1140774666,1747907086,1.01615,-2.20167e-06,-2.15984e-05,12.9506,77.566
1140774666,1747907088,0.534566,2.90376e-06,2.84859e-05,18.5887,73.703
1140774666,1747907092,2.26437,-7.58555e-07,-7.44143e-06,12.9506,77.566
1140774666,1747907093,2003670.0,0.002288,0.0224453,18.5887,73.703
1140774666,1747907095,1646260.0,0.00537936,0.0527715,12.9506,77.566
1140774666,1747907098,1.25672,7.35345e-07,7.21374e-06,12.9506,77.566
1140774666,1747907101,1.09237,2.47706e-07,2.43e-06,12.9506,77.566
1140774666,1747907103,0.479692,1.21235e-06,1.18932e-05,18.5887,73.703
1140774666,1747907107,1.23232,2.38824e-07,2.34286e-06,12.9506,77.566
1140774666,1747907108,2427880.0,-0.00221083,-0.0216883,18.5887,73.703
1140774666,1747907110,1525150.0,-0.000552184,-0.00541693,12.9506,77.566
1140774666,1747907113,1.81761,1.24382e-06,1.22019e-05,12.9506,77.566
1140774666,1747907116,1.0098,-8.21655e-07,-8.06043e-06,12.9506,77.566
1140774666,1747907118,0.405613,2.17383e-06,2.13253e-05,18.5887,73.703
1140774666,1747907119,3676560.0,-0.00725901,-0.0712109,12.9506,77.566
1140774666,1747907122,0.852658,-4.08354e-07,-4.00595e-06,12.9506,77.566
1140774666,1747907123,2214420.0,-0.000392128,-0.00384678,18.5887,73.703
