ID,timeStart,max,min,quantile_95,median,quantile_05,UNIQUE_ID,type,synced
210,1742440865866.0,0.4344,0.0033,0.4344,0.0942,0.0033,1949307084,Cornering,0
211,1742440880744.0,0.1294,0.0409,0.1294,0.0528,0.0411,1949307084,Braking,0
212,1742440879037.0,0.1459,0.0042,0.1459,0.0731,0.025,1949307084,Acceleration,0
213,1742440879117.0,0.1459,0.0024,0.1459,0.0715,0.0024,1949307084,Cornering,0
214,1742440984171.0,0.3751,0.0002,0.3751,0.0057,0.0002,1949307084,Cornering,0
215,1742440991313.0,1.3334,0.0034,1.3334,0.6069,0.0034,1949307084,Cornering,0
216,1742440983993.0,1.3334,0.0001,1.3334,0.2881,0.0002,1949307084,Braking,0
217,1742441002610.0,0.5721,0.0001,0.5721,0.2881,0.0001,1949307084,Acceleration,0
218,1742441007835.0,0.5721,0.0,0.5721,0.0147,0.0,1949307084,Braking,0
219,1742440999217.0,0.7497,0.0,0.6792,0.0147,0.0,1949307084,Cornering,0
220,1742441011603.0,0.0147,0.0,0.0005,0.0,0.0,1949307084,Acceleration,0
221,1742441019025.0,1.366,0.0,1.366,0.0,0.0,1949307084,Braking,0
222,1742441019382.0,1.366,0.0,1.366,0.0,0.0,1949307084,Cornering,0
223,1742441024070.0,1.366,0.0,1.366,0.0005,0.0,1949307084,Acceleration,0
