ID,latitude,longitude,timestamp,tick_timestamp,speed_kmh,midSpeed,course,height,acceleration,deceleration,lateral,yaw,total_meters,established_indexA,established_indexB,start_date,end_date,unique_id,number,device_id,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,acceleration_x_original,acceleration_y_original,acceleration_z_original,gyroscope_x_original,gyroscope_y_original,gyroscope_z_original,accuracy,screen_on,screen_blocked,vehicle_indicators,quantile,safe_score_x,risk_factor_x,total_penalty_x,star_rating_x,safe_score_y,risk_factor_y,total_penalty_y,star_rating_y,safe_score,risk_factor,total_penalty,star_rating
66786,18.5887,73.7031,2025-06-04 06:20:30,1749018030,1.0922e-05,1.0922e-05,0.0,553700,-6.65943e-07,-6.53291e-06,0.0,0.0,8.27853,0,0,,,1306688499,42,a6c0c2d1793276a6,0.0,4.1158e-06,1.02558,0.0,0.0,0.0,-0.310049,0.106542,10.0556,0.0,0.0,0.0,11.295,0,0,,"{""AccZ"":{""max"":10.0653,""median"":10.0588,""min"":10.0424,""quantile_05"":10.0437,""quantile_95"":10.0646},""AccY"":{""max"":0.0152,""median"":0.0041,""min"":-0.0167,""quantile_05"":-0.0082,""quantile_95"":0.0104},""AccX"":{""max"":0.0079,""median"":4.0E-4,""min"":-0.0064,""quantile_05"":-0.0049,""quantile_95"":0.0064},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66785,18.5887,73.7031,2025-06-04 06:20:29,1749018029,6.31596e-05,6.31596e-05,0.0,553700,1.57021e-06,1.54038e-05,0.0,0.0,8.27853,0,0,,,1306688499,41,a6c0c2d1793276a6,0.0,-2.95593e-06,1.02458,0.0,0.0,0.0,-0.306458,0.0861913,10.0461,0.0,0.0,0.0,11.31,0,0,,"{""AccZ"":{""max"":10.0672,""median"":10.0529,""min"":10.0379,""quantile_05"":10.0425,""quantile_95"":10.0593},""AccY"":{""max"":0.0141,""median"":0.0019,""min"":-0.02,""quantile_05"":-0.0081,""quantile_95"":0.0112},""AccX"":{""max"":0.019,""median"":0.0022,""min"":-0.0051,""quantile_05"":-0.0032,""quantile_95"":0.0115},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66784,18.5887,73.7031,2025-06-04 06:20:28,1749018028,0.00111948,0.00111948,0.0,553700,1.84913e-06,1.81399e-05,0.0,0.0,8.27851,0,0,,,1306688499,40,a6c0c2d1793276a6,0.0,2.98104e-08,1.02291,0.0,0.0,0.0,-0.31364,0.100556,10.0293,0.0,0.0,0.0,11.276,0,0,,"{""AccZ"":{""max"":10.0544,""median"":10.0455,""min"":10.037,""quantile_05"":10.0393,""quantile_95"":10.0523},""AccY"":{""max"":0.0105,""median"":-0.001,""min"":-0.0136,""quantile_05"":-0.0123,""quantile_95"":0.0038},""AccX"":{""max"":0.0113,""median"":3.0E-4,""min"":-0.0092,""quantile_05"":-0.007,""quantile_95"":0.0085},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66783,18.5887,73.7031,2025-06-04 06:20:27,1749018027,0.00256061,0.00256061,0.0,553700,-1.68892e-06,-1.65683e-05,0.0,0.0,8.2782,0,0,,,1306688499,39,a6c0c2d1793276a6,0.0,2.43712e-07,1.0244,0.0,0.0,0.0,-0.323217,0.100556,10.0437,0.0,0.0,0.0,11.373,0,0,,"{""AccZ"":{""max"":10.0615,""median"":10.0529,""min"":10.0374,""quantile_05"":10.0447,""quantile_95"":10.0597},""AccY"":{""max"":0.0111,""median"":-7.0E-4,""min"":-0.0117,""quantile_05"":-0.0107,""quantile_95"":0.0093},""AccX"":{""max"":0.0085,""median"":-1.0E-4,""min"":-0.0149,""quantile_05"":-0.0071,""quantile_95"":0.0053},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66782,18.5887,73.7031,2025-06-04 06:20:26,1749018026,0.00631668,0.00631668,0.0,553700,-2.67948e-07,-2.62857e-06,0.0,0.0,8.27749,0,0,,,1306688499,38,a6c0c2d1793276a6,0.0,2.19732e-06,1.02413,0.0,0.0,0.0,-0.314838,0.0993594,10.0413,0.0,0.0,0.0,11.546,0,0,,"{""AccZ"":{""max"":10.0604,""median"":10.0517,""min"":10.0404,""quantile_05"":10.0451,""quantile_95"":10.0586},""AccY"":{""max"":0.0108,""median"":-5.0E-4,""min"":-0.0145,""quantile_05"":-0.0132,""quantile_95"":0.0059},""AccX"":{""max"":0.0054,""median"":-0.0017,""min"":-0.0094,""quantile_05"":-0.0061,""quantile_95"":0.0032},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66781,18.5886,73.7032,2025-06-04 06:20:25,1749018025,0.0017527,0.0017527,0.0,553599,-1.05013e-06,-1.03018e-05,0.0,0.0,8.27573,0,0,,,1306688499,37,a6c0c2d1793276a6,0.0,-2.24832e-07,1.02448,0.0,0.0,0.0,-0.31364,0.0885855,10.0449,0.0,0.0,0.0,11.91,0,0,,"{""AccZ"":{""max"":10.063,""median"":10.0523,""min"":10.0437,""quantile_05"":10.0465,""quantile_95"":10.058},""AccY"":{""max"":0.0157,""median"":-0.0025,""min"":-0.0195,""quantile_05"":-0.0149,""quantile_95"":0.0084},""AccX"":{""max"":0.0081,""median"":-2.0E-4,""min"":-0.013,""quantile_05"":-0.011,""quantile_95"":0.0061},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66780,18.5887,73.7031,2025-06-04 06:20:24,1749018024,0.00257205,0.00257205,0.0,553599,2.92905e-06,2.8734e-05,0.0,0.0,8.27524,0,0,,,1306688499,36,a6c0c2d1793276a6,0.0,-2.19346e-06,1.02581,0.0,0.0,0.0,-0.308852,0.0897826,10.058,0.0,0.0,0.0,12.446,0,0,,"{""AccZ"":{""max"":10.0722,""median"":10.0568,""min"":10.0432,""quantile_05"":10.0475,""quantile_95"":10.0684},""AccY"":{""max"":0.0161,""median"":-0.0024,""min"":-0.0112,""quantile_05"":-0.0107,""quantile_95"":0.0053},""AccX"":{""max"":0.0096,""median"":-0.0011,""min"":-0.0075,""quantile_05"":-0.0052,""quantile_95"":0.0055},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66779,18.5887,73.7031,2025-06-04 06:20:23,1749018023,0.00416395,0.00416395,0.0,553599,-1.50882e-06,-1.48015e-05,0.0,0.0,8.27453,0,0,,,1306688499,35,a6c0c2d1793276a6,0.0,2.56787e-07,1.02562,0.0,0.0,0.0,-0.323217,0.100556,10.0556,0.0,0.0,0.0,12.687,0,0,,"{""AccZ"":{""max"":10.0726,""median"":10.061,""min"":10.0493,""quantile_05"":10.0539,""quantile_95"":10.0682},""AccY"":{""max"":0.0179,""median"":0.0041,""min"":-0.0119,""quantile_05"":-0.0041,""quantile_95"":0.0109},""AccX"":{""max"":0.0048,""median"":-2.0E-4,""min"":-0.0094,""quantile_05"":-0.0084,""quantile_95"":0.0041},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66778,18.5887,73.7031,2025-06-04 06:20:22,1749018022,0.00470312,0.00470312,0.0,553599,-1.20747e-06,-1.18453e-05,0.0,0.0,8.27337,0,0,,,1306688499,34,a6c0c2d1793276a6,0.0,-4.89945e-07,1.02633,0.0,0.0,0.0,-0.316035,0.0993594,10.0628,0.0,0.0,0.0,12.966,0,0,,"{""AccZ"":{""max"":10.073,""median"":10.0621,""min"":10.0504,""quantile_05"":10.0542,""quantile_95"":10.0707},""AccY"":{""max"":0.0188,""median"":0.008,""min"":-0.0046,""quantile_05"":-0.0012,""quantile_95"":0.0167},""AccX"":{""max"":0.0103,""median"":-0.0012,""min"":-0.0145,""quantile_05"":-0.009,""quantile_95"":0.0059},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66777,18.5887,73.7031,2025-06-04 06:20:21,1749018021,1.93021e-06,1.93021e-06,0.0,553200,9.09462e-07,8.92182e-06,0.0,0.0,8.27207,0,0,,,1306688499,33,a6c0c2d1793276a6,0.0,-2.24201e-07,1.02619,0.0,0.0,0.0,-0.310049,0.101754,10.0616,0.0,0.0,0.0,13.494,0,0,,"{""AccZ"":{""max"":10.0777,""median"":10.0687,""min"":10.0584,""quantile_05"":10.0593,""quantile_95"":10.0742},""AccY"":{""max"":0.0165,""median"":2.0E-4,""min"":-0.0174,""quantile_05"":-0.0101,""quantile_95"":0.0087},""AccX"":{""max"":0.0109,""median"":0.0031,""min"":-0.0087,""quantile_05"":-0.0046,""quantile_95"":0.0094},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66776,18.5887,73.7031,2025-06-04 06:20:20,1749018020,6.91373e-06,6.91373e-06,0.0,553200,-1.35736e-06,-1.33157e-05,0.0,0.0,8.27207,0,0,,,1306688499,32,a6c0c2d1793276a6,0.0,-2.73732e-07,1.02718,0.0,0.0,0.0,-0.314838,0.102951,10.0712,0.0,0.0,0.0,13.56,0,0,,"{""AccZ"":{""max"":10.0724,""median"":10.0571,""min"":10.0438,""quantile_05"":10.0474,""quantile_95"":10.0661},""AccY"":{""max"":0.0101,""median"":1.0E-4,""min"":-0.0237,""quantile_05"":-0.0119,""quantile_95"":0.0082},""AccX"":{""max"":0.009,""median"":-4.0E-4,""min"":-0.0075,""quantile_05"":-0.0068,""quantile_95"":0.0078},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66775,18.5887,73.7031,2025-06-04 06:20:19,1749018019,0.000319465,0.000319465,0.0,553200,-5.37361e-07,-5.27151e-06,0.0,0.0,8.27206,0,0,,,1306688499,31,a6c0c2d1793276a6,0.0,2.20114e-06,1.02545,0.0,0.0,0.0,-0.307655,0.104148,10.0545,0.0,0.0,0.0,13.273,0,0,,"{""AccZ"":{""max"":10.063,""median"":10.052,""min"":10.0423,""quantile_05"":10.0463,""quantile_95"":10.0607},""AccY"":{""max"":0.0092,""median"":-0.0028,""min"":-0.021,""quantile_05"":-0.0154,""quantile_95"":0.0046},""AccX"":{""max"":0.0099,""median"":0.0015,""min"":-0.0092,""quantile_05"":-0.004,""quantile_95"":0.0065},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66774,18.5887,73.7031,2025-06-04 06:20:18,1749018018,0.000328387,0.000328387,0.0,553200,-4.35555e-08,-4.27279e-07,0.0,0.0,8.27198,0,0,,,1306688499,30,a6c0c2d1793276a6,0.0,-1.67964e-06,1.02629,0.0,0.0,0.0,-0.305261,0.0933739,10.0628,0.0,0.0,0.0,12.876,0,0,,"{""AccZ"":{""max"":10.0651,""median"":10.0552,""min"":10.0414,""quantile_05"":10.049,""quantile_95"":10.0614},""AccY"":{""max"":0.016,""median"":-7.0E-4,""min"":-0.0202,""quantile_05"":-0.0134,""quantile_95"":0.0102},""AccX"":{""max"":0.0077,""median"":-4.0E-4,""min"":-0.0094,""quantile_05"":-0.0063,""quantile_95"":0.0046},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66773,18.5887,73.7031,2025-06-04 06:20:17,1749018017,0.000632157,0.000632157,0.0,553200,5.44891e-07,5.34538e-06,0.0,0.0,8.27188,0,0,,,1306688499,29,a6c0c2d1793276a6,0.0,5.08572e-06,1.02703,0.0,0.0,0.0,-0.305261,0.101754,10.07,0.0,0.0,0.0,12.743,0,0,,"{""AccZ"":{""max"":10.0802,""median"":10.0663,""min"":10.0497,""quantile_05"":10.0521,""quantile_95"":10.075},""AccY"":{""max"":0.0139,""median"":0.0021,""min"":-0.014,""quantile_05"":-0.0118,""quantile_95"":0.0096},""AccX"":{""max"":0.012,""median"":-5.0E-4,""min"":-0.0102,""quantile_05"":-0.0063,""quantile_95"":0.0097},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66772,18.5887,73.7031,2025-06-04 06:20:16,1749018016,0.000298356,0.000298356,0.0,553200,2.0258e-06,1.98731e-05,0.0,0.0,8.27171,0,0,,,1306688499,28,a6c0c2d1793276a6,0.0,-6.35567e-06,1.02616,0.0,0.0,0.0,-0.307655,0.0766145,10.0616,0.0,0.0,0.0,12.381,0,0,,"{""AccZ"":{""max"":10.0706,""median"":10.0575,""min"":10.0477,""quantile_05"":10.0499,""quantile_95"":10.0649},""AccY"":{""max"":0.0155,""median"":0.0024,""min"":-0.0201,""quantile_05"":-0.0102,""quantile_95"":0.0111},""AccX"":{""max"":0.0049,""median"":-0.0035,""min"":-0.0116,""quantile_05"":-0.0087,""quantile_95"":0.0031},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66771,18.5887,73.7031,2025-06-04 06:20:15,1749018015,0.000165552,0.000165552,0.0,553700,-8.0812e-07,-7.92766e-06,0.0,0.0,8.27163,0,0,,,1306688499,27,a6c0c2d1793276a6,0.0,-1.18442e-06,1.02488,0.0,0.0,0.0,-0.317232,0.107739,10.0485,0.0,0.0,0.0,13.932,0,0,,"{""AccZ"":{""max"":10.0787,""median"":10.0604,""min"":10.0412,""quantile_05"":10.045,""quantile_95"":10.0676},""AccY"":{""max"":0.0161,""median"":0.0017,""min"":-0.0158,""quantile_05"":-0.0134,""quantile_95"":0.0145},""AccX"":{""max"":0.0075,""median"":-0.0018,""min"":-0.0111,""quantile_05"":-0.0087,""quantile_95"":0.0042},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66770,18.5887,73.7031,2025-06-04 06:20:14,1749018014,8.08823e-05,8.08823e-05,0.0,553700,-3.91205e-07,-3.83773e-06,0.0,0.0,8.27158,0,0,,,1306688499,26,a6c0c2d1793276a6,0.0,2.8979e-06,1.02609,0.0,0.0,0.0,-0.31364,0.113725,10.0604,0.0,0.0,0.0,14.297,0,0,,"{""AccZ"":{""max"":10.0846,""median"":10.0678,""min"":10.0562,""quantile_05"":10.0602,""quantile_95"":10.0785},""AccY"":{""max"":0.0156,""median"":0.0021,""min"":-0.0184,""quantile_05"":-0.0164,""quantile_95"":0.0133},""AccX"":{""max"":0.0115,""median"":0.0011,""min"":-0.0101,""quantile_05"":-0.009,""quantile_95"":0.0083},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66769,18.5887,73.7031,2025-06-04 06:20:13,1749018013,0.00020026,0.00020026,0.0,553700,1.79206e-06,1.75801e-05,0.0,0.0,8.27156,0,0,,,1306688499,25,a6c0c2d1793276a6,0.0,2.1623e-06,1.02461,0.0,0.0,0.0,-0.311246,0.0993594,10.0461,0.0,0.0,0.0,15.554,0,0,,"{""AccZ"":{""max"":10.0783,""median"":10.0599,""min"":10.0439,""quantile_05"":10.0519,""quantile_95"":10.0736},""AccY"":{""max"":0.0166,""median"":0.001,""min"":-0.0172,""quantile_05"":-0.0132,""quantile_95"":0.0088},""AccX"":{""max"":0.011,""median"":-1.0E-4,""min"":-0.0096,""quantile_05"":-0.0073,""quantile_95"":0.0088},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66768,18.5887,73.7031,2025-06-04 06:20:12,1749018012,0.000725912,0.000725912,0.0,553700,-2.28217e-06,-2.23881e-05,0.0,0.0,8.2715,0,0,,,1306688499,24,a6c0c2d1793276a6,0.0,-1.43035e-06,1.02316,0.0,0.0,0.0,-0.319626,0.0885855,10.0317,0.0,0.0,0.0,16.767,0,0,,"{""AccZ"":{""max"":10.0642,""median"":10.0532,""min"":10.0389,""quantile_05"":10.0439,""quantile_95"":10.0601},""AccY"":{""max"":0.0101,""median"":-0.0016,""min"":-0.015,""quantile_05"":-0.0125,""quantile_95"":0.009},""AccX"":{""max"":0.0086,""median"":-0.0016,""min"":-0.0098,""quantile_05"":-0.0071,""quantile_95"":0.0069},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66767,18.5887,73.7031,2025-06-04 06:20:11,1749018011,0.000344497,0.000344497,0.0,553700,1.59184e-06,1.5616e-05,0.0,0.0,8.2713,0,0,,,1306688499,23,a6c0c2d1793276a6,0.0,-4.49622e-07,1.02472,0.0,0.0,0.0,-0.308852,0.0957681,10.0473,0.0,0.0,0.0,19.288,0,0,,"{""AccZ"":{""max"":10.0622,""median"":10.0534,""min"":10.0395,""quantile_05"":10.0469,""quantile_95"":10.0588},""AccY"":{""max"":0.0204,""median"":0.0051,""min"":-0.021,""quantile_05"":-0.0108,""quantile_95"":0.0152},""AccX"":{""max"":0.0099,""median"":4.0E-4,""min"":-0.0088,""quantile_05"":-0.0073,""quantile_95"":0.0075},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66766,18.5887,73.7031,2025-06-04 06:20:10,1749018010,0.000139066,0.000139066,0.0,553700,7.92982e-07,7.77915e-06,0.0,0.0,8.2712,0,0,,,1306688499,22,a6c0c2d1793276a6,0.0,9.50285e-07,1.02657,0.0,0.0,0.0,-0.317232,0.0981623,10.0652,0.0,0.0,0.0,18.227,0,0,,"{""AccZ"":{""max"":10.0786,""median"":10.0645,""min"":10.0435,""quantile_05"":10.0478,""quantile_95"":10.0724},""AccY"":{""max"":0.0137,""median"":0.0029,""min"":-0.0132,""quantile_05"":-0.0064,""quantile_95"":0.0127},""AccX"":{""max"":0.0116,""median"":7.0E-4,""min"":-0.0098,""quantile_05"":-0.0054,""quantile_95"":0.0065},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66765,18.5887,73.7031,2025-06-04 06:20:09,1749018009,0.000246821,0.000246821,0.0,553700,-3.1827e-06,-3.12223e-05,0.0,0.0,8.27117,0,0,,,1306688499,21,a6c0c2d1793276a6,0.0,-1.43911e-06,1.02548,0.0,0.0,0.0,-0.320823,0.0933739,10.0545,0.0,0.0,0.0,16.411,0,0,,"{""AccZ"":{""max"":10.064,""median"":10.0506,""min"":10.0409,""quantile_05"":10.0448,""quantile_95"":10.0598},""AccY"":{""max"":0.0118,""median"":0.0016,""min"":-0.02,""quantile_05"":-0.0141,""quantile_95"":0.0094},""AccX"":{""max"":0.0075,""median"":-0.0035,""min"":-0.0122,""quantile_05"":-0.0101,""quantile_95"":0.0044},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
66764,18.5887,73.7031,2025-06-04 06:20:08,1749018008,0.000612809,0.000612809,0.0,553700,1.69543e-06,1.66322e-05,0.0,0.0,8.2711,0,0,,,1306688499,20,a6c0c2d1793276a6,0.0,6.31554e-06,1.02581,0.0,0.0,0.0,-0.305261,0.100556,10.058,0.0,0.0,0.0,15.434,0,0,,"{""AccZ"":{""max"":10.0662,""median"":10.0569,""min"":10.0469,""quantile_05"":10.05,""quantile_95"":10.0635},""AccY"":{""max"":0.011,""median"":-5.0E-4,""min"":-0.0176,""quantile_05"":-0.0119,""quantile_95"":0.0066},""AccX"":{""max"":0.0101,""median"":-9.0E-4,""min"":-0.0084,""quantile_05"":-0.0076,""quantile_95"":0.0036},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0
