ID,latitude,longitude,timestamp,tick_timestamp,speed_kmh,midSpeed,course,height,acceleration,deceleration,lateral,yaw,total_meters,established_indexA,established_indexB,start_date,end_date,unique_id,number,device_id,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,acceleration_x_original,acceleration_y_original,acceleration_z_original,gyroscope_x_original,gyroscope_y_original,gyroscope_z_original,accuracy,screen_on,screen_blocked,vehicle_indicators,quantile,safe_score,risk_factor,total_penalty,star_rating
4779,18.5889067,73.7035495,2025-03-20 03:19:02,1742440742,0.0357403915375471,0.0357403915375471,0.0,552000,0.0005813376644937,0.005702922488684,0.0,0.0,7938.983757748731,1,0,,,1949307084,890,794914eab1e39433,0.0,0.0004821459793878,0.9372324512235244,0.0,0.0,0.0,-8.734047889709473,2.8143839836120605,-0.5758054852485657,0.0,0.0,0.0,10.666000366210938,0,1,,"{""AccZ"":{""max"":11.1581,""median"":9.7401,""min"":9.1475,""quantile_05"":9.229,""quantile_95"":10.7365},""AccY"":{""max"":1.5413,""median"":-0.9175,""min"":-1.8194,""quantile_05"":-1.6172,""quantile_95"":0.8662},""AccX"":{""max"":1.0364,""median"":-0.0411,""min"":-2.6926,""quantile_05"":-2.0634,""quantile_95"":0.868},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4778,18.5889068,73.7035496,2025-03-20 03:19:01,1742440741,0.062398923933506,0.062398923933506,0.0,552000,-0.0004735813365612,-0.0046458329116662,0.0,0.0,7938.973829862192,1,0,,,1949307084,889,794914eab1e39433,0.0,-0.0002548677308745,0.9611921440532356,0.0,0.0,0.0,-7.817068576812744,4.1431660652160645,-3.2620997428894043,0.0,0.0,0.0,9.833000183105469,0,1,,"{""AccZ"":{""max"":12.2663,""median"":9.6774,""min"":8.7342,""quantile_05"":8.8892,""quantile_95"":11.9209},""AccY"":{""max"":1.4626,""median"":-0.3668,""min"":-0.7781,""quantile_05"":-0.6858,""quantile_95"":1.1225},""AccX"":{""max"":2.304,""median"":0.6985,""min"":-2.2511,""quantile_05"":-1.7969,""quantile_95"":2.2067},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4777,18.5889069,73.7035496,2025-03-20 03:19:00,1742440740,0.1068042419850826,0.1068042419850826,0.0,552000,2.626007418781619e-05,0.0002576113277824,0.0,0.0,7938.956514160801,1,0,,,1949307084,888,794914eab1e39433,0.0,-3.0130914924245995e-05,0.9627779700857828,0.0,0.0,0.0,-9.006986618041992,2.234987258911133,-1.7549498081207275,0.0,0.0,0.0,9.399999618530272,0,1,,"{""AccZ"":{""max"":11.062,""median"":9.9481,""min"":9.1448,""quantile_05"":9.3387,""quantile_95"":10.8879},""AccY"":{""max"":0.5471,""median"":-1.3393,""min"":-1.9206,""quantile_05"":-1.8306,""quantile_95"":-0.1358},""AccX"":{""max"":1.4955,""median"":-0.5048,""min"":-2.8747,""quantile_05"":-2.8135,""quantile_95"":0.9516},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4776,18.5889071,73.7035497,2025-03-20 03:18:59,1742440739,0.1864749893546104,0.1864749893546104,0.0,552000,-1.6093135547288166e-05,-0.0001578736597188,0.0,0.0,7938.926846315805,1,0,,,1949307084,887,794914eab1e39433,0.0,-8.292007799157357e-05,1.0421661562142082,0.0,0.0,0.0,-9.637859344482422,2.914940595626831,-1.7717092037200928,0.0,0.0,0.0,9.0,0,1,,"{""AccZ"":{""max"":10.3214,""median"":9.5816,""min"":8.9182,""quantile_05"":9.3844,""quantile_95"":10.2676},""AccY"":{""max"":0.8406,""median"":0.5873,""min"":-0.3394,""quantile_05"":-0.1933,""quantile_95"":0.8126},""AccX"":{""max"":1.4867,""median"":0.0038,""min"":-0.8352,""quantile_05"":-0.6726,""quantile_95"":1.4362},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4775,18.5889073,73.7035499,2025-03-20 03:18:58,1742440738,0.3227937161922455,0.3227937161922455,0.0,552000,0.0007565759194459,0.0074220097697647,0.0,0.0,7938.875047707651,1,0,,,1949307084,886,794914eab1e39433,0.0,0.0005905145702771,1.0251454386895058,0.0,0.0,0.0,-9.408015251159668,3.306392431259156,-1.3000515699386597,0.0,0.0,0.0,8.600000381469727,0,1,,"{""AccZ"":{""max"":10.2279,""median"":9.935,""min"":9.7972,""quantile_05"":9.8404,""quantile_95"":10.1129},""AccY"":{""max"":-0.4408,""median"":-0.5928,""min"":-0.8045,""quantile_05"":-0.7817,""quantile_95"":-0.5376},""AccX"":{""max"":-0.3048,""median"":-0.536,""min"":-1.3459,""quantile_05"":-1.2967,""quantile_95"":-0.3204},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4774,18.5889072,73.7035503,2025-03-20 03:18:57,1742440737,0.5495028734207154,0.5495028734207154,0.0,552000,-0.001326004333615,-0.0130081025127638,0.0,0.0,7938.7853827864865,1,0,,,1949307084,885,794914eab1e39433,0.0,-0.0011463270572924,1.1783674448508386,0.0,0.0,0.0,-8.808267593383789,5.306747913360596,-5.282805919647217,0.0,0.0,0.0,8.199999809265137,0,1,,"{""AccZ"":{""max"":11.8418,""median"":9.8037,""min"":8.9878,""quantile_05"":9.062,""quantile_95"":10.9501},""AccY"":{""max"":2.5137,""median"":-0.3838,""min"":-1.1755,""quantile_05"":-1.1347,""quantile_95"":1.4788},""AccX"":{""max"":1.7437,""median"":-0.0954,""min"":-2.9024,""quantile_05"":-2.5875,""quantile_95"":1.3121},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4773,18.5889063,73.7035512,2025-03-20 03:18:56,1742440736,0.9068935990333558,0.9068935990333558,359.9999694824219,552000,0.0005453892505562,0.0053502685479567,0.0,0.0,7938.632743099425,1,0,,,1949307084,884,794914eab1e39433,0.0,0.0004242516921993,0.9071328102379982,0.0,0.0,0.0,-8.68017864227295,1.8567034006118768,-0.628477931022644,0.0,0.0,0.0,8.0,0,1,,"{""AccZ"":{""max"":12.8179,""median"":9.5274,""min"":7.9667,""quantile_05"":8.1116,""quantile_95"":11.9057},""AccY"":{""max"":2.4835,""median"":-1.2483,""min"":-2.4014,""quantile_05"":-2.2905,""quantile_95"":1.2847},""AccX"":{""max"":2.4418,""median"":0.5911,""min"":-1.5322,""quantile_05"":-1.3141,""quantile_95"":2.182},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4772,18.5889035,73.7035547,2025-03-20 03:18:55,1742440735,1.852303504943848,1.852303504943848,319.3628234863281,552000,-0.0007783129124104,-0.0076352496707465,0.0,0.0,7938.380828210805,1,0,,,1949307084,883,794914eab1e39433,0.0,-0.0009207395511067,1.0529342857378623,0.0,0.0,0.0,-8.949525833129883,3.230975151062012,-4.02345609664917,0.0,0.0,0.0,8.0,0,1,,"{""AccZ"":{""max"":12.9067,""median"":9.2319,""min"":7.34,""quantile_05"":7.543,""quantile_95"":11.8688},""AccY"":{""max"":3.6169,""median"":-0.4744,""min"":-2.0132,""quantile_05"":-1.6952,""quantile_95"":2.7998},""AccX"":{""max"":2.5342,""median"":0.8823,""min"":-1.6433,""quantile_05"":-1.5548,""quantile_95"":1.7729},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4771,18.5888958,73.7035594,2025-03-20 03:18:54,1742440734,1.420778775215149,1.420778775215149,331.7206420898437,552000,-0.2076690291780374,-2.037233176236548,0.0,0.0,7937.86578493068,1,0,,,1949307084,882,794914eab1e39433,0.0,-0.2184216164749379,0.571285358050988,0.0,0.0,0.0,-4.914099216461182,2.7988216876983643,-2.049436569213867,0.0,0.0,0.0,8.0,0,1,,"{""AccZ"":{""max"":19.4958,""median"":8.7146,""min"":4.5887,""quantile_05"":4.9793,""quantile_95"":16.9642},""AccY"":{""max"":4.9611,""median"":1.3623,""min"":0.1307,""quantile_05"":0.3512,""quantile_95"":4.76},""AccX"":{""max"":3.8399,""median"":-1.8051,""min"":-3.6227,""quantile_05"":-3.4605,""quantile_95"":3.0723},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4770,18.5888865,73.7035616,2025-03-20 03:18:53,1742440733,1.3717992782592774,1.3717992782592774,338.3531188964844,552000,-0.4666205471405311,-4.577547567448611,0.0,0.0,7937.471124159787,1,0,,,1949307084,881,794914eab1e39433,0.0,-0.4632490356028912,1.26675102970037,0.0,0.0,0.0,-10.81820011138916,6.515820026397705,-4.203021049499512,0.0,0.0,0.0,8.0,0,1,,"{""AccZ"":{""max"":15.0653,""median"":9.898,""min"":6.4402,""quantile_05"":6.7576,""quantile_95"":13.3979},""AccY"":{""max"":4.7686,""median"":1.4365,""min"":-1.0437,""quantile_05"":-0.9793,""quantile_95"":4.5021},""AccX"":{""max"":2.5143,""median"":-0.8457,""min"":-2.0591,""quantile_05"":-1.8102,""quantile_95"":2.0353},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4769,18.5888764,73.7035622,2025-03-20 03:18:52,1742440732,0.6925434708595276,0.6925434708595276,1.0177775099486433e-13,552000,-0.0002060250552587,-0.0020211057920882,0.0,0.0,7937.090068804715,1,0,,,1949307084,880,794914eab1e39433,0.0,-0.0001823774953934,1.1277426233261318,0.0,0.0,0.0,-10.547656059265137,3.313575267791748,-0.4309563040733337,0.0,0.0,0.0,8.0,0,1,,"{""AccZ"":{""max"":12.5558,""median"":10.1661,""min"":6.2852,""quantile_05"":6.7069,""quantile_95"":12.1703},""AccY"":{""max"":4.6662,""median"":-0.7739,""min"":-2.3501,""quantile_05"":-2.0874,""quantile_95"":2.7612},""AccX"":{""max"":3.3251,""median"":0.0545,""min"":-1.4279,""quantile_05"":-1.3533,""quantile_95"":3.204},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4768,18.5888754,73.7035619,2025-03-20 03:18:51,1742440731,1.1843507409095764,1.1843507409095764,0.0,552000,0.0119579745111712,0.1173077299545903,0.0,0.0,7936.897695618365,1,0,,,1949307084,879,794914eab1e39433,0.0,-0.0334820013613198,0.7401375862280928,0.0,0.0,0.0,-7.176619529724121,1.2198457717895508,-0.5734112858772278,0.0,0.0,0.0,8.0,0,1,,"{""AccZ"":{""max"":12.5106,""median"":9.9614,""min"":7.1996,""quantile_05"":7.3514,""quantile_95"":12.0828},""AccY"":{""max"":3.4639,""median"":-0.5975,""min"":-1.8753,""quantile_05"":-1.6525,""quantile_95"":2.2548},""AccX"":{""max"":1.8934,""median"":0.5557,""min"":-1.4713,""quantile_05"":-1.4459,""quantile_95"":1.6},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4767,18.5888718,73.7035613,2025-03-20 03:18:50,1742440730,1.993919849395752,1.993919849395752,359.9999694824219,552000,0.0001774393666247,0.0017406801865891,0.0,0.0,7936.568709301446,1,0,,,1949307084,878,794914eab1e39433,0.0,0.0002033398976032,0.8394499013021903,0.0,0.0,0.0,-8.019378662109375,1.868674397468567,0.0790086537599563,0.0,0.0,0.0,8.0,0,1,,"{""AccZ"":{""max"":13.3243,""median"":10.263,""min"":7.0606,""quantile_05"":7.2466,""quantile_95"":12.4529},""AccY"":{""max"":3.3135,""median"":-0.8056,""min"":-1.4744,""quantile_05"":-1.3554,""quantile_95"":1.7573},""AccX"":{""max"":2.0947,""median"":0.6429,""min"":-1.2675,""quantile_05"":-1.1963,""quantile_95"":1.7147},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4766,18.588861,73.7035612,2025-03-20 03:18:49,1742440729,3.4302738904953003,3.4302738904953003,343.2502746582031,552000,-2.249368066525405e-05,-0.0002206630073261,0.0,0.0,7936.014842676614,1,0,,,1949307084,877,794914eab1e39433,0.0,-2.3042566817918672e-05,0.9856173241556522,0.0,0.0,0.0,-9.253589630126951,2.5701754093170166,-1.1192892789840698,0.0,0.0,0.0,8.0,0,1,,"{""AccZ"":{""max"":12.0751,""median"":10.6008,""min"":7.3121,""quantile_05"":7.4262,""quantile_95"":11.9989},""AccY"":{""max"":3.4159,""median"":-0.6236,""min"":-1.2802,""quantile_05"":-1.1796,""quantile_95"":2.7921},""AccX"":{""max"":1.863,""median"":0.9975,""min"":-1.6849,""quantile_05"":-1.5183,""quantile_95"":1.7612},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4765,18.5888504,73.7035657,2025-03-20 03:18:48,1742440728,3.2137837886810305,3.2137837886810305,350.0864562988281,552000,5.362895209987685e-05,0.0005261000200997,0.0,0.0,7935.061988818143,1,0,,,1949307084,876,794914eab1e39433,0.0,-4.187437527236153e-05,0.9910915458818986,0.0,0.0,0.0,-9.337387084960938,2.5270798206329346,-0.9720458984375,0.0,0.0,0.0,8.0,0,1,,"{""AccZ"":{""max"":13.4668,""median"":10.3011,""min"":7.2992,""quantile_05"":7.3125,""quantile_95"":12.757},""AccY"":{""max"":3.6936,""median"":-0.3294,""min"":-1.2477,""quantile_05"":-1.2399,""quantile_95"":2.5604},""AccX"":{""max"":2.1466,""median"":0.5935,""min"":-1.4738,""quantile_05"":-1.436,""quantile_95"":2.0265},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4764,18.5888382,73.7035671,2025-03-20 03:18:47,1742440727,2.9488169431686404,2.9488169431686404,9.113171577453612,552000,5.362895209987685e-05,0.0005261000200997,0.0,0.0,7934.165700228188,1,0,,,1949307084,875,794914eab1e39433,0.0,-4.187437527236153e-05,0.9910915458818986,0.0,0.0,0.0,-9.337387084960938,2.5270798206329346,-0.9720458984375,0.0,0.0,0.0,7.833000183105469,0,1,,"{""AccZ"":{""max"":13.4828,""median"":9.7118,""min"":7.4683,""quantile_05"":7.5862,""quantile_95"":12.2767},""AccY"":{""max"":3.6384,""median"":-0.2638,""min"":-1.0522,""quantile_05"":-1.0042,""quantile_95"":2.3093},""AccX"":{""max"":1.9701,""median"":1.2891,""min"":-1.6022,""quantile_05"":-1.4893,""quantile_95"":1.9349},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4763,18.588829,73.7035635,2025-03-20 03:18:46,1742440726,2.47596173286438,2.47596173286438,13.786380767822266,552000,0.0003827270371343,0.0037545522342879,0.0,0.0,7933.346584410641,1,0,,,1949307084,874,794914eab1e39433,0.0,0.0002449318492438,1.1934193053446005,0.0,0.0,0.0,-11.025299072265623,3.886986494064331,-0.6380547285079956,0.0,0.0,0.0,7.665999889373779,0,1,,"{""AccZ"":{""max"":12.9021,""median"":10.1313,""min"":7.0774,""quantile_05"":7.1092,""quantile_95"":12.5233},""AccY"":{""max"":3.9263,""median"":-0.2096,""min"":-1.0434,""quantile_05"":-1.0182,""quantile_95"":3.5098},""AccX"":{""max"":2.9128,""median"":1.6538,""min"":0.4155,""quantile_05"":0.6144,""quantile_95"":2.731},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4762,18.5888202,73.7035561,2025-03-20 03:18:45,1742440725,2.3640642642974856,2.3640642642974856,3.714643955230713,551000,5.0404945055013617e-05,0.0004944725109896,0.0,0.0,7932.658817262623,1,0,,,1949307084,873,794914eab1e39433,0.0,0.0005890621251968,1.0242577703680111,0.0,0.0,0.0,-8.167819023132324,5.604825973510742,-1.6843209266662598,0.0,0.0,0.0,7.5,0,1,,"{""AccZ"":{""max"":14.2215,""median"":10.6409,""min"":8.1936,""quantile_05"":8.4353,""quantile_95"":13.4053},""AccY"":{""max"":1.8935,""median"":-0.3281,""min"":-2.3284,""quantile_05"":-2.0886,""quantile_95"":1.4551},""AccX"":{""max"":4.7674,""median"":1.1524,""min"":-5.5431,""quantile_05"":-5.3008,""quantile_95"":4.2559},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4761,18.5888108,73.7035508,2025-03-20 03:18:44,1742440724,2.129393291473389,2.129393291473389,353.2058410644531,551000,7.847511000005682e-05,0.0007698408291005,0.0,0.0,7932.002132744763,1,0,,,1949307084,872,794914eab1e39433,0.0,-5.626737702015743e-05,1.1088529090251285,0.0,0.0,0.0,-10.220847129821776,1.0642226934432983,-3.5685577392578125,0.0,0.0,0.0,7.333000183105469,0,1,,"{""AccZ"":{""max"":13.231,""median"":10.331,""min"":6.5972,""quantile_05"":6.6327,""quantile_95"":13.0379},""AccY"":{""max"":3.9485,""median"":0.4149,""min"":-1.9246,""quantile_05"":-1.8734,""quantile_95"":2.71},""AccX"":{""max"":2.4506,""median"":0.455,""min"":-4.1821,""quantile_05"":-2.9336,""quantile_95"":2.0161},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4760,18.588802,73.7035484,2025-03-20 03:18:43,1742440723,2.0294520378112795,2.0294520378112795,354.01593017578125,551000,7.847511000005682e-05,0.0007698408291005,0.0,0.0,7931.411226106379,1,0,,,1949307084,871,794914eab1e39433,0.0,-5.626737702015743e-05,1.1088529090251285,0.0,0.0,0.0,-10.220847129821776,1.0642226934432983,-3.5685577392578125,0.0,0.0,0.0,7.199999809265137,0,1,,"{""AccZ"":{""max"":14.4408,""median"":9.7665,""min"":6.45,""quantile_05"":6.7296,""quantile_95"":13.1766},""AccY"":{""max"":2.3053,""median"":-0.7726,""min"":-1.5136,""quantile_05"":-1.4356,""quantile_95"":1.842},""AccX"":{""max"":2.0843,""median"":-0.0326,""min"":-2.1839,""quantile_05"":-1.8447,""quantile_95"":1.5644},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4759,18.5887892,73.7035502,2025-03-20 03:18:41,1742440721,1.4441949963569642,1.4441949963569642,13.24112033843994,551000,-7.119959625622271e-05,-0.0006984680392735,0.0,0.0,7930.284316488717,1,0,,,1949307084,870,794914eab1e39433,0.0,-4.2775205015096726e-05,0.9678173219019311,0.0,0.0,0.0,-8.306682586669922,2.9676129817962646,-3.509899616241455,0.0,0.0,0.0,7.0,0,1,,"{""AccZ"":{""max"":13.9633,""median"":9.3896,""min"":7.1025,""quantile_05"":7.1039,""quantile_95"":13.554},""AccY"":{""max"":2.964,""median"":-0.6928,""min"":-1.7487,""quantile_05"":-1.4995,""quantile_95"":2.4572},""AccX"":{""max"":2.0333,""median"":0.9296,""min"":-1.4341,""quantile_05"":-1.3433,""quantile_95"":1.5382},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4758,18.5887824,73.7035487,2025-03-20 03:18:40,1742440720,0.449939489364624,0.449939489364624,7.124442637403139e-13,551000,0.2949887963054286,2.893840091756255,0.0,0.0,7929.882348881398,1,0,,,1949307084,869,794914eab1e39433,0.0,0.3098278663164955,1.319777250806047,0.0,0.0,0.0,-12.522871971130373,4.315548419952393,-1.3718775510787964,0.0,0.0,0.0,6.800000190734863,0,1,,"{""AccZ"":{""max"":12.8343,""median"":9.9542,""min"":7.1851,""quantile_05"":7.5348,""quantile_95"":12.392},""AccY"":{""max"":4.2046,""median"":-0.6689,""min"":-1.8094,""quantile_05"":-1.6141,""quantile_95"":3.0402},""AccX"":{""max"":2.378,""median"":1.0935,""min"":-1.5496,""quantile_05"":-1.3488,""quantile_95"":2.0917},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4757,18.5887823,73.7035478,2025-03-20 03:18:39,1742440719,0.7769276976585389,0.7769276976585389,1.974488281208941e-11,551000,0.2661790583487856,2.611216562401588,0.0,0.0,7929.757365689908,1,0,,,1949307084,868,794914eab1e39433,0.0,0.2022689848726442,0.7263313089574687,0.0,0.0,0.0,-7.484274387359619,1.295263171195984,-0.0754173547029495,0.0,0.0,0.0,6.665999889373779,0,1,,"{""AccZ"":{""max"":12.7007,""median"":10.037,""min"":7.5124,""quantile_05"":7.6235,""quantile_95"":12.42},""AccY"":{""max"":1.3399,""median"":-0.7509,""min"":-1.4425,""quantile_05"":-1.4236,""quantile_95"":1.1501},""AccX"":{""max"":2.821,""median"":-0.2222,""min"":-1.3528,""quantile_05"":-1.3427,""quantile_95"":2.6294},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
